[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-11 08:10:20] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-11 08:10:21] [class-ss-setup-task.php:33] Creating archive directory: D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620\
[2024-12-11 08:10:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/automospeed1/
[2024-12-11 08:10:21] [class-ss-setup-task.php:116] File D:\xampp\htdocs\automospeed1/robots.txt exists; adding to queue as: D:/xampp/htdocs/automospeed1/robots.txt
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap.xml
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap_index.xml
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f47141f-vnsoC5.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:3a03840cb39ba07c792a6c4d01ccf7e5eb255d73===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4812d7-TwnKdi.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=7319
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css?simply_static_page=7319
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 256 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4812d7-TwnKdi.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew-forward.min.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:c6dd2b6588e903848aea0d9198456b488080c92e===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f488293-lAC8Kt.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css?simply_static_page=7320
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css?simply_static_page=7320
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 220 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f488293-lAC8Kt.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:059c5922786a2bcd6c4de27cdf4f4420bea7ca8e===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4917a7-6Dpys3.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css?simply_static_page=7321
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css?simply_static_page=7321
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 200 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4917a7-6Dpys3.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-skew.min.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:e42e47575da5d3b6d0717084897b232dc49a4bb4===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f49cce0-U1A05W.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css?simply_static_page=7322
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css?simply_static_page=7322
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 620 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f49cce0-U1A05W.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:de0499a5bbbeedcd2175caa3b726fd27a6cd3664===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4a8bde-Dch42h.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css?simply_static_page=7323
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css?simply_static_page=7323
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 532 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4a8bde-Dch42h.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:8aa52933b8f30eed412978d4df9d66102c7b91f5===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4b44fc-42otwc.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=7324
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=7324
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 602 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4b44fc-42otwc.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:1a9fa312bfcf12e1fbbe132dc805e37e0fbd4f68===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4c07c6-ZPg0gZ.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=7325
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=7325
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 521 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4c07c6-ZPg0gZ.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:66a3ef95fd6ab4bb4740ded118d113a1b5b0aa34===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4cba5f-pkyPNP.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=7326
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=7326
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 544 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4cba5f-pkyPNP.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:10:28] [class-ss-page.php:119] Checking Content Identical:df04d31d5f7061fe740d25a3ff05bb35fcbdaaa4===. Value: FALSE
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-12-11 08:10:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 649
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675948f4d79eb-PndvOn.tmp
[2024-12-11 08:10:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=7327
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=7327
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:103] Filesize: 463 bytes
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-12-11 08:10:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675948f4d79eb-PndvOn.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:10:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
